"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","4/53","143/9564",0.027972027972028,5.04763161366935,3.64034394158393,0.00795932805657326,0.0238779841697198,0.0108218934102531,"PPARG/PIK3CA/STAT1/MAPK14",4
"Human Diseases","Cancer: specific types","hsa05214","Glioma","3/53","76/9564",0.0394736842105263,7.12313803376365,4.00051063995815,0.00849708323773135,0.0251420545116435,0.0113947907874407,"MTOR/EGFR/PIK3CA",3
"Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","3/53","78/9564",0.0384615384615385,6.94049346879536,3.93233207546984,0.00912424075949424,0.0266329189736589,0.0120704749734419,"PIK3CA/MET/SRC",3
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","5/53","235/9564",0.0212765957446809,3.83942191890807,3.28979046097267,0.00944029803665927,0.0271880583455787,0.0123220732267974,"PPARG/FGFR1/MTOR/MAPK14/CNR1",5
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","6/53","333/9564",0.018018018018018,3.25140234574197,3.12156783725889,0.00985666015552636,0.0278822490393824,0.0126366918160944,"VEGFA/MTOR/EGFR/PIK3CA/STAT1/TERT",6
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","5/53","238/9564",0.0210084033613445,3.79102584429998,3.25481682867184,0.00993950544459466,0.0278822490393824,0.0126366918160944,"MMP1/EGFR/PIK3CA/STAT1/MAPK14",5
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","4/53","157/9564",0.0254777070063694,4.59752433601731,3.39273482384757,0.0109689667253274,0.0303756001624451,0.0137667193718684,"SERPINE1/MTOR/PIK3CA/MAPK14",4
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","2/53","30/9564",0.0666666666666667,12.0301886792453,4.51676938191925,0.0118696200841162,0.0324536447869506,0.014708523222156,"PLA2G2A/ALOX15",2
"Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","5/53","251/9564",0.0199203187250996,3.59467789220477,3.1095491990488,0.0123142600155953,0.0332485020421072,0.0150687655453995,"PIK3CA/BCL2/PIK3CG/MAPK14/HSP90AA1",5
"Organismal Systems","Aging","hsa04211","Longevity regulating pathway","3/53","90/9564",0.0333333333333333,6.01509433962264,3.56825262028186,0.0134508432316103,0.0354314894881441,0.0160581312007671,"PPARG/MTOR/PIK3CA",3
