"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","4/21","85/9370",0.0470588235294118,20.9971988795518,8.77730847270155,3.35583201476955e-05,0.00510086466244972,0.00420362115534292,"ADA/ADK/TYMS/AK1",4
"Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","2/21","15/9370",0.133333333333333,59.4920634920635,10.7447017103268,0.000493595124944762,0.0375132294958019,0.030914642036014,"ALPL/AK1",2
