"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","8/55","227/9370",0.0352422907488987,6.00400480576692,5.86438968828139,4.78472722195464e-05,0.000747153558505225,0.000340936028770857,"EPHX1/EGFR/HMOX1/EPHX2/MET/MAPK10/MAPK14/MAPK9",8
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","5/55","71/9370",0.0704225352112676,11.9974391805378,7.14725297285816,5.61475730598083e-05,0.000759863822076073,0.000346735889772852,"JAK2/MAPK10/MAPK14/GSK3B/MAPK9",5
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","5/55","71/9370",0.0704225352112676,11.9974391805378,7.14725297285816,5.61475730598083e-05,0.000759863822076073,0.000346735889772852,"EGFR/MET/MAPK10/MAPK14/MAPK9",5
"Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","4/55","37/9370",0.108108108108108,18.4176904176904,8.15675336628832,6.07748135713093e-05,0.000766632695480994,0.000349824616034885,"ICAM1/SELE/VCAM1/IDO1",4
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","5/55","73/9370",0.0684931506849315,11.6687422166874,7.03136707151803,6.42007676018566e-05,0.000766632695480994,0.000349824616034885,"CYP3A4/CYP2C9/CYP2C19/CYP2A6/MAOB",5
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","5/55","79/9370",0.0632911392405063,10.7825086306099,6.70917453528203,9.37954228693959e-05,0.00105780393569374,0.000482689895468236,"EPHX1/CYP3A4/HSD11B1/CYP2C9/CYP2A6",5
"Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","5/55","80/9370",0.0625,10.6477272727273,6.65884167890742,9.96047065201175e-05,0.00106419765387283,0.00048560743344988,"EGFR/MET/JAK2/JAK1/GSK3B",5
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","4/55","50/9370",0.08,13.6290909090909,6.87995614757353,0.000200273782822421,0.0019647050618477,0.000896520847511524,"ICAM1/SELE/VCAM1/MET",4
"Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","5/55","93/9370",0.0537634408602151,9.15933528836755,6.07615732784141,0.000203245351225624,0.0019647050618477,0.000896520847511524,"JAK2/MAPK10/JAK1/MAPK14/MAPK9",5
"Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","5/55","94/9370",0.0531914893617021,9.06189555125725,6.03611157069928,0.000213712196570874,0.00196812734432849,0.000898082480170638,"PTGS2/MAPK10/MAPK14/GSK3B/MAPK9",5
"Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","6/55","149/9370",0.0402684563758389,6.86028065893838,5.54062903333011,0.000222989797633278,0.00196812734432849,0.000898082480170638,"PTGS2/MAPK10/MAPK14/CNR1/GRM5/MAPK9",6
