"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: specific types","hsa05218","Melanoma","7/54","73/9370",0.0958904109589041,16.638762049721,10.2122431289231,1.71865892848082e-07,2.12304926459395e-06,7.98138821275921e-07,"IGF1R/EGFR/AKT1/PIK3CA/AKT3/FGF1/PIK3CD",7
"Environmental Information Processing","Signaling molecules and interaction","hsa04518","Integrin signaling","9/54","154/9370",0.0584415584415584,10.1406926406926,8.70757036636486,1.9585868822706e-07,2.19133331509647e-06,8.23809516953561e-07,"IGF1R/EGFR/AKT1/PIK3CA/AKT3/PIK3CD/SRC/GSK3B/ITGA4",9
"Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","10/54","204/9370",0.0490196078431373,8.50580973129993,8.25185271503707,1.9937993642464e-07,2.19133331509647e-06,8.23809516953561e-07,"MMP2/IGF1R/EGFR/AKT1/PIK3CA/AKT3/PIK3CD/SRC/ROCK1/MAPK14",10
"Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","10/54","205/9370",0.0487804878048781,8.4643179765131,8.22677438579357,2.08698410961569e-07,2.19133331509647e-06,8.23809516953561e-07,"MMP2/INSR/AKT1/PIK3CA/AKT3/PPARA/PIK3CD/PARP1/MAPK14/GSK3B",10
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","9/54","157/9370",0.0573248407643312,9.94692144373673,8.60699744850414,2.3103402800789e-07,2.3103402800789e-06,8.68548977473269e-07,"PPARG/INSR/AKT1/PIK3CA/AKT3/PPARA/PIK3CD/MAPK14/GSK3B",9
"Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","10/54","212/9370",0.0471698113207547,8.1848357791754,8.05588423024678,2.85372454508712e-07,2.72400979303771e-06,1.02406383196906e-06,"IGF1R/INSR/EGFR/AKT1/PIK3CA/AKT3/FGF1/PIK3CD/SRC/MAPK14",10
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","8/54","119/9370",0.0672268907563025,11.6651104886399,8.9140129092618,3.41284872932032e-07,3.11607927459681e-06,1.17145837390858e-06,"AKT1/PIK3CA/AKT3/MMP3/XIAP/MMP14/PIK3CD/MAPK14",8
"Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","8/54","120/9370",0.0666666666666667,11.5679012345679,8.87027862918174,3.64058506072794e-07,3.18551192813695e-06,1.19756087523945e-06,"AKT1/PIK3CA/AKT3/BCL2/IRAK4/PIK3CD/MAPK14/GSK3B",8
"Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling","10/54","219/9370",0.045662100456621,7.92322002367664,7.89268323439039,3.85790585526094e-07,3.24064091841919e-06,1.21828605955609e-06,"IGF1R/INSR/PIK3CA/NPPA/PIK3CD/SRC/CCKBR/MLNR/ADRA1A/ADRA1D",10
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","8/54","122/9370",0.0655737704918033,11.3782635094111,8.78434648888172,4.13537337126392e-07,3.34010926140548e-06,1.25568017346071e-06,"PPARG/IGF1R/INSR/AKT1/PIK3CA/AKT3/PIK3CD/ADRA1A",8
"Organismal Systems","Immune system","hsa04611","Platelet activation","8/54","126/9370",0.0634920634920635,11.0170487948266,8.6183445559061,5.29981675159528e-07,4.0140001632489e-06,1.50902261776274e-06,"AKT1/PIK3CA/AKT3/PIK3CD/PIK3CG/SRC/ROCK1/MAPK14",8
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","7/54","86/9370",0.0813953488372093,14.1236003445306,9.3081509036328,5.35200021766519e-07,4.0140001632489e-06,1.50902261776274e-06,"EGFR/AKT1/PIK3CA/AKT3/PIK3CD/SRC/GSK3B",7
"Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","7/54","87/9370",0.0804597701149425,13.9612601106854,9.24679941391881,5.794691374353e-07,4.19615582280734e-06,1.57750218902532e-06,"EGFR/AKT1/PIK3CA/AKT3/BCL2/PIK3CD/GSK3B",7
"Organismal Systems","Aging","hsa04211","Longevity regulating pathway","7/54","90/9370",0.0777777777777778,13.4958847736626,9.06865829161701,7.31177947909132e-07,4.95314093744896e-06,1.86208305919134e-06,"PPARG/IGF1R/INSR/AKT1/PIK3CA/AKT3/PIK3CD",7
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","7/54","90/9370",0.0777777777777778,13.4958847736626,9.06865829161701,7.31177947909132e-07,4.95314093744896e-06,1.86208305919134e-06,"EGFR/AKT1/PIK3CA/AKT3/ALK/PIK3CD/MAPK14",7
"Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","6/54","59/9370",0.101694915254237,17.6459510357815,9.76484186935631,9.81926331342665e-07,6.24862210854423e-06,2.3491060558437e-06,"INSR/AKT1/PIK3CA/NPPA/AKT3/PIK3CD",6
"Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","6/54","59/9370",0.101694915254237,17.6459510357815,9.76484186935631,9.81926331342665e-07,6.24862210854423e-06,2.3491060558437e-06,"EGFR/AKT1/PIK3CA/AKT3/PIK3CD/GSK3B",6
"Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","6/54","60/9370",0.1,17.3518518518519,9.67378626858448,1.08623590447322e-06,6.70910411586398e-06,2.52221959243007e-06,"AKT1/PIK3CA/AKT3/PIK3CD/SRC/MAPK14",6
"Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","8/54","139/9370",0.0575539568345324,9.98667732480682,8.12663833155669,1.12193650599814e-06,6.73161903598882e-06,2.5306838481161e-06,"MMP2/EGFR/AKT1/PIK3CA/AKT3/BCL2/PIK3CD/SRC",8
"Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","6/54","62/9370",0.0967741935483871,16.7921146953405,9.49809931617638,1.32211886041636e-06,7.71236001909542e-06,2.89938346582535e-06,"IGF1R/INSR/AKT1/PIK3CA/AKT3/PIK3CD",6
"Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","10/54","253/9370",0.0395256916996047,6.85843946713512,7.19192234656155,1.44995922267236e-06,8.22949829084315e-06,3.09379634994104e-06,"EGFR/AKT1/PIK3CA/AKT3/BCL2/PIK3CD/SRC/ROCK1/MAPK14/GSK3B",10
"Human Diseases","Cancer: specific types","hsa05224","Breast cancer","8/54","148/9370",0.0540540540540541,9.37937937937938,7.82274028511484,1.80410025466153e-06,9.97002772312952e-06,3.74813072298102e-06,"IGF1R/EGFR/AKT1/PIK3CA/AKT3/FGF1/PIK3CD/GSK3B",8
"Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","8/54","150/9370",0.0533333333333333,9.25432098765432,7.75872362104168,1.99622133797006e-06,1.07488841275311e-05,4.04093388253048e-06,"EGFR/AKT1/PIK3CA/AKT3/BCL2/FGF1/PIK3CD/GSK3B",8
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","7/54","109/9370",0.0642201834862385,11.1433910975195,8.10954031532184,2.6816158887551e-06,1.40784834159643e-05,5.29266293833244e-06,"INSR/AKT1/PIK3CA/AKT3/PPARA/PIK3CD/GSK3B",7
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","8/54","158/9370",0.0506329113924051,8.78574777308955,7.51416398268495,2.94908790909806e-06,1.51050844124535e-05,5.6786031625765e-06,"IGF1R/INSR/AKT1/PIK3CA/AKT3/PIK3CD/SGK1/GSK3B",8
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","7/54","112/9370",0.0625,10.8449074074074,7.97977816830313,3.21753051809422e-06,1.60876525904711e-05,6.04798969566582e-06,"AKT1/AKT3/BCL2/IRAK4/XIAP/PIK3CG/MAPK14",7
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","6/54","73/9370",0.0821917808219178,14.261796042618,8.66006433775369,3.48801812560758e-06,1.6669385280164e-05,6.26668619555036e-06,"EGFR/AKT1/PIK3CA/AKT3/ALK/PIK3CD",6
"Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","9/54","217/9370",0.0414746543778802,7.19662058371736,7.03123803095484,3.49263310632007e-06,1.6669385280164e-05,6.26668619555036e-06,"EGFR/AKT1/PIK3CA/AKT3/BCL2/PPARA/XIAP/PIK3CD/SRC",9
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","8/54","163/9370",0.049079754601227,8.51624630765735,7.36994918724856,3.72228970834906e-06,1.7370685305629e-05,6.53033282166502e-06,"AKT1/PIK3CA/AKT3/BCL2/IRAK4/PIK3CD/SRC/MAPK14",8
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","6/54","75/9370",0.08,13.8814814814815,8.52708333991101,4.08968166269154e-06,1.86702858514179e-05,7.01890445542026e-06,"AKT1/PIK3CA/AKT3/BCL2/XIAP/PIK3CD",6
"Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","8/54","166/9370",0.0481927710843374,8.36233824185631,7.28635395490282,4.26411298965431e-06,1.90524197410086e-05,7.16256381240926e-06,"INSR/AKT1/NPPA/AKT3/PIK3CG/ROCK1/ADRA1A/ADRA1D",8
"Human Diseases","Cancer: specific types","hsa05214","Glioma","6/54","76/9370",0.0789473684210526,13.6988304093567,8.46248564177426,4.42071960006826e-06,1.93406482502986e-05,7.27092039484912e-06,"IGF1R/EGFR/AKT1/PIK3CA/AKT3/PIK3CD",6
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","8/54","170/9370",0.0470588235294118,8.16557734204793,7.17811636468756,5.08959472186512e-06,2.18125488079934e-05,8.2002063187945e-06,"IGF1R/EGFR/AKT1/PIK3CA/AKT3/NQO1/PIK3CD/GSK3B",8
