"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","4/52","106/9370",0.0377358490566038,6.79970972423803,4.48587177348983,0.00276089429724638,0.0238127133137501,0.0171950434302187,"MMP9/MAPK1/EGFR/AR",4
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","4/52","112/9370",0.0357142857142857,6.43543956043956,4.32286857602413,0.00336855996631814,0.0278916765211142,0.0201404427459864,"MAPK1/NOS2/HSPA1A/ALOX5",4
"Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","3/52","60/9370",0.05,9.00961538461539,4.6494264833511,0.00441500952843704,0.0351502681687102,0.025381836155387,"PTGS2/MAPK1/PLA2G4A",3
"Organismal Systems","Immune system","hsa04611","Platelet activation","4/52","126/9370",0.0317460317460317,5.72039072039072,3.98492535180451,0.00512843807783397,0.0393180252633938,0.028391353101459,"MAPK1/PTGS1/PLA2G4A/RHOA",4
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","3/52","66/9370",0.0454545454545455,8.19055944055944,4.3791188871867,0.00576777605212636,0.0426403443853627,0.0307903834361633,"AKR1C3/AKR1C2/AKR1C1",3
"Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","3/52","68/9370",0.0441176470588235,7.94966063348416,4.29651986995268,0.00626794323044203,0.0435865515796777,0.0314736350079544,"MAPK1/PPARD/PIM1",3
"Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","4/52","134/9370",0.0298507462686567,5.3788748564868,3.81381751570111,0.00636911032883711,0.0435865515796777,0.0314736350079544,"MAPK1/PLA2G4A/RHOA/PLA2G2A",4
"Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","3/52","69/9370",0.0434782608695652,7.83444816053512,4.2564752763065,0.00652745458439617,0.0435865515796777,0.0314736350079544,"MAPK1/PLA2G4A/ALOX5",3
"Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","5/52","217/9370",0.0230414746543779,4.15189649060617,3.50919111143717,0.00683026806836787,0.0440672027747527,0.0318207108772687,"MAPK1/EGFR/AR/EPHX2/PPARA",5
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","3/52","71/9370",0.0422535211267606,7.61375947995666,4.17874996328292,0.00706553174816824,0.0440672027747527,0.0318207108772687,"SLC2A1/MAPK1/EGFR",3
"Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","4/52","139/9370",0.0287769784172662,5.18539014941893,3.71369224464483,0.00723809127701252,0.0440672027747527,0.0318207108772687,"MMP9/MAPK1/EGFR/HSPA1A",4
